FENCE commit cycle=73
B cycle=94 addr=80000080 resp=0
INVALIDATE cycle=103 done=1
QUERY A cycle=104 maintenance=0 invalidate=0
COMMIT cycle=574 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=575 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=576 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=577 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=578 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=579 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=580 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=581 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=582 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=583 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=584 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=585 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=586 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=587 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=588 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=589 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=590 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=591 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=592 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=593 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=594 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=595 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=596 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=597 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=598 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=599 pc=800001c0 next=800001c0 trap=0
COMMIT cycle=600 pc=800001c0 next=800001c0 trap=0
RESULT fences=1 site=2 wrong_target_stores=0 correct_path_stores=1
- /home/yong/ysyx/ysyx-workbench-rv32-interview/npc/result/verification/rv32-fence-error-audit-20260921/fence_probe_tb.sv:88: Verilog $finish
- S i m u l a t i o n   R e p o r t: Verilator 5.043 devel
- Verilator: $finish at 6ns; walltime 0.002 s; speed 3.902 us/s
- Verilator: cpu 0.002 s on 1 threads; alloced 6 MB
